node,weight,activation,weight_x_activation,grad_x_activation,ablation_delta_loss,incoming_norm,outgoing_norm,class0_mean_abs_activation,class0_ablation_delta_loss,class1_mean_abs_activation,class1_ablation_delta_loss,class2_mean_abs_activation,class2_ablation_delta_loss,class3_mean_abs_activation,class3_ablation_delta_loss,class4_mean_abs_activation,class4_ablation_delta_loss,class5_mean_abs_activation,class5_ablation_delta_loss,class6_mean_abs_activation,class6_ablation_delta_loss,class7_mean_abs_activation,class7_ablation_delta_loss,class8_mean_abs_activation,class8_ablation_delta_loss,class9_mean_abs_activation,class9_ablation_delta_loss
0,0.5593806505203247,3.8414413928985596,1.1285903453826904,0.01105799525976181,0.0016700401902198792,1.0650568008422852,0.2937934696674347,4.390891075134277,0.0010152794420719147,1.5001285076141357,-0.005923323333263397,0.8525114059448242,-0.0059194415807724,4.072023868560791,-0.012838520109653473,2.9342281818389893,-0.0032661929726600647,8.133800506591797,0.016615092754364014,4.551640033721924,-0.007008686661720276,0.8146038055419922,-0.004724103957414627,7.284502029418945,0.0318535715341568,4.938942909240723,0.009628653526306152
1,0.45217612385749817,7.708174705505371,1.5853163003921509,0.01385282538831234,0.0015089437365531921,0.9941477179527283,0.20566688477993011,4.443201065063477,-0.0016185641288757324,5.1517791748046875,-0.004843775182962418,7.622982501983643,-0.015428759157657623,13.180665016174316,0.022365450859069824,6.1558918952941895,-0.0013927146792411804,9.803072929382324,0.012772180140018463,3.715437412261963,-0.011268578469753265,10.851699829101562,0.016825150698423386,9.022533416748047,0.017775073647499084,7.8979692459106445,-0.017129510641098022
2,0.34333938360214233,0.0,0.0,0.0,0.0,0.5943480730056763,0.19833819568157196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5673842430114746,2.9205923080444336,0.8884831666946411,0.006597232073545456,-0.00032069534063339233,1.0582207441329956,0.30421334505081177,0.8323125839233398,-0.002039562910795212,6.110199928283691,0.0067460797727108,6.560207843780518,0.009317010641098022,3.0060248374938965,-0.004520013928413391,4.563065052032471,0.008213579654693604,0.4086301624774933,-0.005261629819869995,3.933670997619629,0.0028257742524147034,1.383467435836792,-0.000865451991558075,0.8223779797554016,-0.008855074644088745,0.787163257598877,-0.01068808138370514
4,0.5701549649238586,4.46807861328125,1.3561933040618896,0.009404812008142471,0.0005749836564064026,1.0709891319274902,0.30352941155433655,0.7827602624893188,-0.0071218982338905334,4.945976734161377,0.000636611133813858,7.622260093688965,-0.0030250027775764465,5.81668758392334,-0.0019044578075408936,1.2734586000442505,-0.007265705615282059,5.8382720947265625,-0.0003396347165107727,8.138174057006836,0.009922467172145844,1.3707096576690674,-1.0181218385696411e-05,7.964103698730469,0.029619812965393066,0.8044996857643127,-0.016145676374435425
5,0.4668318033218384,3.9987576007843018,0.9672351479530334,0.008372662588953972,0.00020398199558258057,0.9009773135185242,0.24188391864299774,6.207184314727783,-0.0037285350263118744,2.5865519046783447,-0.004074878990650177,7.299678325653076,0.017163120210170746,1.776364803314209,-0.015374086797237396,2.999751567840576,-0.007542852312326431,1.788456916809082,-0.0008368492126464844,4.80031156539917,0.004713490605354309,6.206687927246094,0.013320226222276688,3.3242313861846924,-0.0012698769569396973,2.569352388381958,-0.0022430047392845154
6,0.587577223777771,2.2324328422546387,0.740587592124939,0.006403531413525343,-0.000677056610584259,1.040715217590332,0.331740140914917,11.177209854125977,0.0058219581842422485,0.013271492905914783,-0.0004040747880935669,0.14542339742183685,-0.005539342761039734,0.7854338884353638,-0.006102032959461212,0.4468531012535095,-0.0038789287209510803,5.995425224304199,0.013235911726951599,1.0090960264205933,-0.00012581422924995422,2.915562152862549,0.010199036449193954,0.2203238606452942,-0.01204286515712738,0.5267639756202698,-0.006787203252315521
7,0.49109992384910583,4.789216041564941,1.1220961809158325,0.008564512245357037,0.000780247151851654,1.0293760299682617,0.23429642617702484,7.733500003814697,0.004159573465585709,4.034637928009033,-0.00033119693398475647,3.5704314708709717,-0.013249106705188751,3.213808298110962,0.011811263859272003,6.848014831542969,0.010626226663589478,1.3279218673706055,-0.012985527515411377,8.56954574584961,0.004520021378993988,1.7134804725646973,-0.005322005599737167,5.637962818145752,0.012109830975532532,4.9742960929870605,-0.0039313361048698425
8,0.46244680881500244,3.4224061965942383,0.6816472411155701,0.0068084173835814,-0.00020034611225128174,1.0737308263778687,0.19917193055152893,7.239285945892334,0.0023978762328624725,0.44403275847435,-0.001996394246816635,0.7246895432472229,0.0004592388868331909,2.614546775817871,-0.006534583866596222,1.8550344705581665,-0.009905010461807251,6.691739082336426,0.00854916125535965,1.997741937637329,-0.0011404789984226227,4.855918884277344,-0.0010922327637672424,2.8790926933288574,-0.009781330823898315,5.821871280670166,0.018220052123069763
9,0.8387928009033203,1.3187522888183594,0.6616891622543335,0.003559472505003214,0.0007714182138442993,1.4022279977798462,0.5017539262771606,0.12665092945098877,0.000275198370218277,6.955503940582275,0.013154223561286926,2.8048226833343506,0.00038311630487442017,0.06727833300828934,-0.0010228753089904785,0.3742646872997284,-0.0010292977094650269,0.1674642562866211,0.0010137036442756653,1.2636864185333252,0.0019922107458114624,0.051025718450546265,-0.0021802708506584167,0.337863951921463,-0.00621892511844635,0.022118978202342987,-0.0003073066473007202
