node,weight,activation,weight_x_activation,grad_x_activation,ablation_delta_loss,incoming_norm,outgoing_norm,class0_mean_abs_activation,class0_ablation_delta_loss,class1_mean_abs_activation,class1_ablation_delta_loss,class2_mean_abs_activation,class2_ablation_delta_loss,class3_mean_abs_activation,class3_ablation_delta_loss,class4_mean_abs_activation,class4_ablation_delta_loss,class5_mean_abs_activation,class5_ablation_delta_loss,class6_mean_abs_activation,class6_ablation_delta_loss,class7_mean_abs_activation,class7_ablation_delta_loss,class8_mean_abs_activation,class8_ablation_delta_loss,class9_mean_abs_activation,class9_ablation_delta_loss
0,0.46622514724731445,5.180903911590576,1.1754378080368042,0.01173773780465126,0.0003155320882797241,0.9580700993537903,0.22687889635562897,10.770441055297852,0.0048492178320884705,4.241136074066162,-0.0004643090069293976,7.891262054443359,0.02021011710166931,4.243091583251953,-0.0187423974275589,1.9593615531921387,-0.017743274569511414,3.0101630687713623,-0.011167094111442566,6.217160701751709,0.00409843772649765,3.7797744274139404,-0.00594116747379303,5.730188369750977,0.011186733841896057,3.7107255458831787,0.013729773461818695
1,0.8137724995613098,1.937840223312378,1.0086802244186401,0.006813751067966223,0.0007234066724777222,1.2722440958023071,0.5205177664756775,1.8403620719909668,-0.0011870451271533966,7.028457164764404,0.009434022009372711,6.391132354736328,0.007591716945171356,0.25581520795822144,-0.010269299149513245,0.08908837288618088,0.0006712302565574646,0.7670280933380127,0.0028957128524780273,0.3748801350593567,0.005557358264923096,0.7905051112174988,0.005078673362731934,0.7877415418624878,-0.013156995177268982,0.05506069213151932,-0.0013198703527450562
2,0.48597219586372375,5.383265018463135,1.2397562265396118,0.009662927128374577,0.0004533529281616211,1.0254920721054077,0.2302982062101364,9.59746265411377,-0.002983979880809784,0.22756484150886536,-0.0027436353266239166,2.918656349182129,0.0017316937446594238,1.2542250156402588,-0.011481724679470062,11.76690673828125,0.012144431471824646,3.694969654083252,-0.0021389424800872803,4.441163063049316,-0.0039283037185668945,6.656733512878418,-0.009395323693752289,3.4454476833343506,0.0012615025043487549,10.509222030639648,0.022766076028347015
3,0.47717705368995667,2.6708099842071533,0.6297849416732788,0.0038273867685347795,-0.00024124234914779663,0.9656279683113098,0.23580297827720642,0.9303532242774963,-0.0037518367171287537,3.654067277908325,0.0018821731209754944,0.5227158665657043,-0.0026003867387771606,0.29686689376831055,-0.005088597536087036,5.922075271606445,-0.004224114120006561,0.2865932285785675,-0.0022078603506088257,1.580090880393982,0.0006968006491661072,6.821652412414551,0.01047322154045105,0.40819689631462097,-0.002039805054664612,5.724442481994629,0.0029724836349487305
4,0.4685690701007843,3.830362319946289,0.8767887353897095,0.006166017148643732,0.0011451765894889832,0.9591624736785889,0.22890490293502808,8.410209655761719,0.006766617298126221,0.7866528034210205,-0.0020329728722572327,1.226168155670166,-0.0035252049565315247,1.955290675163269,-0.004632912576198578,5.061595439910889,0.011110261082649231,6.5524067878723145,0.01127210259437561,6.472277641296387,-0.001235760748386383,1.0844392776489258,-0.004594676196575165,4.24610710144043,0.005807399749755859,3.4216511249542236,-0.005163833498954773
5,0.5333482623100281,2.596992015838623,0.6934990882873535,0.005846240092068911,8.074194192886353e-05,1.0652376413345337,0.26703935861587524,3.044478178024292,-0.003123559057712555,2.188307285308838,-0.0005802996456623077,4.099016189575195,0.009120568633079529,1.3286360502243042,-0.010850198566913605,0.9903357625007629,-0.006663106381893158,3.3159306049346924,0.0049058496952056885,5.226420879364014,0.006327889859676361,4.270997047424316,0.006744503974914551,0.7107926607131958,-0.005856633186340332,0.6172186732292175,-4.696100950241089e-05
6,0.7458379864692688,4.868502140045166,2.0807814598083496,0.015963589772582054,0.0036978870630264282,1.3015410900115967,0.42739665508270264,3.180485963821411,-0.0010949894785881042,6.326572418212891,-0.005377043038606644,10.356138229370117,0.02108895778656006,5.172127723693848,-0.0020170211791992188,1.357520580291748,-0.008070744574069977,1.5830377340316772,-0.02242346853017807,7.391772747039795,0.013261884450912476,3.405141830444336,0.009143069386482239,7.934946060180664,0.045276299118995667,0.9832610487937927,-0.017505988478660583
7,0.5320652723312378,4.056110858917236,1.1499792337417603,0.011173811741173267,-0.0001518726348876953,0.9985037446022034,0.2835176885128021,11.353889465332031,-0.00036594271659851074,0.7367129921913147,-0.0032724663615226746,7.625019073486328,0.03273507207632065,2.530438184738159,-0.007815934717655182,3.2905619144439697,-0.009040720760822296,1.4965589046478271,-0.01308690756559372,7.261127471923828,0.011237859725952148,1.3712761402130127,-0.009032264351844788,2.7545053958892822,-0.011330381035804749,2.2282583713531494,0.005921609699726105
8,0.5204416513442993,3.3473217487335205,0.8473191857337952,0.006035015918314457,0.0006832331418991089,1.0700263977050781,0.25313347578048706,0.8101103901863098,-0.0019014626741409302,6.275669097900391,0.0043241530656814575,1.4955464601516724,0.0005371570587158203,0.9030277729034424,-0.010913081467151642,5.688761234283447,-0.0022601112723350525,0.8714460730552673,-0.004487589001655579,0.6119926571846008,-0.0003840252757072449,8.521212577819824,0.015862949192523956,2.137843370437622,-0.0015490353107452393,5.245776653289795,0.005021393299102783
9,0.4843499958515167,4.733639717102051,1.112578272819519,0.010172911919653416,0.004654698073863983,0.9981210231781006,0.23503653705120087,1.2537012100219727,-0.0016570612788200378,4.961941242218018,-0.00030138343572616577,5.3502326011657715,-0.003229595720767975,5.196917533874512,0.005847722291946411,7.144924640655518,0.03237065672874451,2.0404856204986572,-0.005925558507442474,1.1182492971420288,-0.004277043044567108,8.407357215881348,0.01891683042049408,6.018826007843018,0.015751183032989502,5.4163031578063965,-0.011303596198558807
10,0.5070483088493347,5.1235032081604,1.4566680192947388,0.014820230193436146,0.001841515302658081,0.9042845368385315,0.2843109369277954,8.067971229553223,0.009291216731071472,5.6779465675354,0.0015413835644721985,4.063478469848633,-0.019528992474079132,7.816108226776123,0.017863847315311432,1.6276116371154785,-0.013885430991649628,4.155694484710693,-0.011105470359325409,0.5450348258018494,-0.007364377379417419,9.561797142028809,0.04325705021619797,4.489396095275879,-0.0005711913108825684,5.073042392730713,-0.003667294979095459
11,0.27924656867980957,0.0,0.0,0.0,0.0,0.6331989169120789,0.1231503114104271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.528822124004364,4.302321910858154,1.1239523887634277,0.010356864891946316,-0.0003768056631088257,1.0704693794250488,0.26124322414398193,9.567774772644043,0.013299502432346344,3.1586427688598633,-0.00138009712100029,1.572932243347168,-0.008160270750522614,0.649213433265686,-0.0038316845893859863,6.0547871589660645,-0.012027010321617126,1.1265008449554443,-0.013373412191867828,5.708986759185791,0.001887299120426178,3.282381534576416,-0.0033532828092575073,4.685629844665527,0.009519517421722412,7.021533012390137,0.012048102915287018
