node,weight,activation,weight_x_activation,grad_x_activation,ablation_delta_loss,incoming_norm,outgoing_norm,class0_mean_abs_activation,class0_ablation_delta_loss,class1_mean_abs_activation,class1_ablation_delta_loss,class2_mean_abs_activation,class2_ablation_delta_loss,class3_mean_abs_activation,class3_ablation_delta_loss,class4_mean_abs_activation,class4_ablation_delta_loss,class5_mean_abs_activation,class5_ablation_delta_loss,class6_mean_abs_activation,class6_ablation_delta_loss,class7_mean_abs_activation,class7_ablation_delta_loss,class8_mean_abs_activation,class8_ablation_delta_loss,class9_mean_abs_activation,class9_ablation_delta_loss
0,0.711969256401062,3.4493937492370605,1.4475942850112915,0.009399582631886005,0.0022750124335289,1.2078651189804077,0.4196662902832031,0.34667378664016724,0.003957830369472504,7.809037208557129,0.01332036778330803,2.65447735786438,0.00757242739200592,7.119039058685303,0.017494313418865204,2.802015542984009,0.005674324929714203,0.5957818031311035,-0.008090950548648834,0.34913140535354614,-0.008916079998016357,4.738043308258057,-0.008718304336071014,2.1231489181518555,-0.008017674088478088,5.177974700927734,0.007504627108573914
1,0.501234769821167,5.376041889190674,1.3248296976089478,0.010369420051574707,0.0009284019470214844,1.0194947719573975,0.24643217027187347,9.875666618347168,0.007127933204174042,3.5838921070098877,-0.0021865107119083405,5.040192604064941,0.0057071298360824585,5.30293607711792,-0.0037224963307380676,4.595524311065674,-0.012385815382003784,2.0268354415893555,-0.00948672741651535,1.6158479452133179,-0.005033843219280243,9.289162635803223,0.007825210690498352,3.832157611846924,-0.006684646010398865,8.454524040222168,0.02672155201435089
2,0.5280008316040039,5.781017780303955,1.5719802379608154,0.011741149239242077,-0.000916697084903717,1.0252420902252197,0.2719210088253021,4.265900611877441,-0.007868360728025436,4.333688735961914,-0.004500877112150192,9.187302589416504,0.00022324174642562866,10.729066848754883,0.017889365553855896,1.4548285007476807,-0.007475629448890686,6.97854471206665,0.008127644658088684,1.5362310409545898,-0.008701808750629425,9.523902893066406,0.012370958924293518,5.643456935882568,-0.0019994154572486877,4.459793567657471,-0.015523850917816162
3,0.6339182257652283,3.6667237281799316,1.3049768209457397,0.008333273231983185,-0.0007563233375549316,1.129124641418457,0.3558972179889679,1.7554810047149658,-0.004299432039260864,0.29258254170417786,-0.0004032030701637268,4.793973922729492,0.005309745669364929,11.685766220092773,0.0219045951962471,0.5790743231773376,-0.011536724865436554,7.721425533294678,-0.008427076041698456,0.47378799319267273,-0.0018287748098373413,0.8686029314994812,-0.008353155106306076,6.685649871826172,-0.0028862133622169495,3.272017002105713,0.0029336214065551758
4,0.5481330156326294,3.088582754135132,0.9033894538879395,0.008833886124193668,0.0007832124829292297,1.0272027254104614,0.29249319434165955,2.8636746406555176,-0.001276850700378418,5.08221435546875,0.006572194397449493,2.2587552070617676,-0.01369728147983551,1.3115323781967163,0.002249591052532196,6.430111885070801,0.023102842271327972,1.4328094720840454,-0.007768131792545319,8.876737594604492,0.014304541051387787,0.11535388231277466,-0.003223288804292679,1.2481744289398193,-0.00553729385137558,0.7420035600662231,-0.008031412959098816
5,0.4826488494873047,4.91126823425293,1.2726844549179077,0.011663679033517838,0.0003375336527824402,0.8989498615264893,0.2591356039047241,7.3443756103515625,0.012741081416606903,1.401471495628357,-0.005804374814033508,4.837573528289795,-0.012779824435710907,6.522127151489258,0.002166748046875,5.718908309936523,0.011150255799293518,2.8120715618133545,-0.009276770055294037,0.9724859595298767,-0.008648894727230072,7.074533939361572,0.004953678697347641,6.730164527893066,0.023059792816638947,6.089552402496338,-0.013901174068450928
6,0.4958585202693939,4.8942694664001465,1.150297999382019,0.009887115098536015,-0.0005074962973594666,1.0461479425430298,0.23502954840660095,4.599571228027344,0.002880975604057312,1.9778239727020264,-0.003061112016439438,6.5982465744018555,0.006160035729408264,11.167533874511719,0.01875200867652893,1.1464306116104126,-0.009128905832767487,6.917866230010986,-0.0008979812264442444,0.6234703660011292,-0.008893348276615143,4.253898620605469,-0.010666236281394958,6.714459419250488,-0.007280692458152771,5.938192844390869,0.008944451808929443
7,0.49791720509529114,7.012593746185303,1.7703803777694702,0.018641533330082893,0.0014635473489761353,0.9820336699485779,0.25245729088783264,3.7756404876708984,-0.01187148317694664,6.640011787414551,-0.0042433105409145355,3.1209311485290527,-0.01942070573568344,7.2215681076049805,-0.018228448927402496,7.071512222290039,-0.022057831287384033,10.276631355285645,0.02723473310470581,7.938806533813477,0.002673402428627014,7.570789813995361,0.01090523973107338,8.603752136230469,0.03167084604501724,8.365370750427246,0.019989237189292908
8,0.5512104630470276,4.783795356750488,1.2752059698104858,0.011390157975256443,0.0017027556896209717,1.1397961378097534,0.26656782627105713,2.299403667449951,-0.007697898894548416,4.757784843444824,-0.002558048814535141,0.9104920029640198,-0.013342365622520447,2.923185348510742,-0.011637672781944275,7.743487358093262,0.016166388988494873,8.47606086730957,0.019410453736782074,8.650933265686035,0.008044593036174774,1.2744615077972412,-0.0016580037772655487,6.70311164855957,0.017173372209072113,4.656518459320068,-0.00423218309879303
9,0.45082345604896545,4.19745397567749,0.9280704259872437,0.005674689542502165,-0.0004913732409477234,0.9192169904708862,0.22110317647457123,0.32974401116371155,-0.007913175970315933,5.300671577453613,-0.0010206103324890137,8.441033363342285,0.006528884172439575,6.614960193634033,0.007576651871204376,1.744554042816162,-0.004559900611639023,2.9395031929016113,-0.004885077476501465,4.4561448097229,0.001763559877872467,4.87342643737793,0.002200622111558914,4.992523670196533,0.0018138885498046875,1.7465602159500122,-0.007294699549674988
10,0.4701857268810272,5.334963321685791,1.1440205574035645,0.01003622729331255,0.0008422285318374634,1.0309473276138306,0.2144383192062378,10.21629810333252,0.00822199136018753,2.2709176540374756,-0.0025818943977355957,2.3830978870391846,-0.008543945848941803,7.234374523162842,-0.00411725789308548,5.082564830780029,-0.0009764209389686584,8.442699432373047,0.020806290209293365,3.12320876121521,-0.012698784470558167,3.8725666999816895,-0.0028447024524211884,5.370734214782715,-0.0029724910855293274,6.609525203704834,0.018230080604553223
11,0.6345861554145813,1.4765383005142212,0.6154058575630188,0.004871231969445944,0.0009486079216003418,0.9661939144134521,0.4167896509170532,0.24001719057559967,-0.00202333927154541,1.2432278394699097,-0.0001341700553894043,0.3048468232154846,-0.008191555738449097,0.19565123319625854,-0.001407913863658905,1.5851320028305054,-0.002377912402153015,0.7426650524139404,-0.0009241998195648193,0.02320684678852558,0.001279480755329132,7.07241153717041,0.019734423607587814,0.77688068151474,0.003183811902999878,2.2410178184509277,-0.0008470118045806885
12,0.4326714277267456,3.6909310817718506,0.8030704259872437,0.00824325904250145,0.0006162300705909729,0.860396683216095,0.21757936477661133,3.6623051166534424,-0.0018227621912956238,2.2073235511779785,-0.002491086721420288,3.107811212539673,-0.009952403604984283,2.0600969791412354,-0.004244893789291382,6.5705695152282715,0.019297204911708832,3.948842763900757,0.009369201958179474,3.6141393184661865,-0.005312472581863403,4.974090099334717,0.006101496517658234,3.248562812805176,0.008447326719760895,3.724742889404297,-0.011321097612380981
13,0.6040622591972351,3.18780255317688,0.9603245258331299,0.007032490335404873,0.000868573784828186,1.2112584114074707,0.3012496829032898,0.04801822826266289,-0.0022970736026763916,5.08642578125,0.006709307432174683,2.4001264572143555,0.0018491968512535095,0.3044816255569458,-0.0009525790810585022,9.911660194396973,0.02447999268770218,0.11608211696147919,-0.003813229501247406,3.581941604614258,0.00022848695516586304,3.321592092514038,-0.005194500088691711,0.31319576501846313,-0.011334218084812164,6.20556640625,-0.001356557011604309
14,0.4987001121044159,4.389718055725098,1.0792531967163086,0.0092151565477252,0.00022786855697631836,1.0115612745285034,0.24585935473442078,10.303596496582031,0.007774606347084045,1.9126371145248413,-0.004919994622468948,2.4021410942077637,-0.007905624806880951,2.485687732696533,-0.008128039538860321,3.044050693511963,-0.01463911309838295,3.2065398693084717,-0.00415106862783432,4.351115703582764,0.0022643283009529114,7.2287116050720215,0.01397613063454628,3.188997268676758,0.0036322996020317078,5.863694667816162,0.013244226574897766
