seed,target_class,method,prune_ratio,kept_nodes,removed_nodes,test_accuracy,test_loss,params,param_reduction,macs_per_sample,mac_reduction,class0_accuracy,class1_accuracy,class2_accuracy,class3_accuracy,class4_accuracy,class5_accuracy,class6_accuracy,class7_accuracy,class8_accuracy,class9_accuracy
4,-1,activation,0.4,77,51,0.9239,0.23603955078125,221529,0.05790870352887145,221186,0.05778864503816794,0.981632649898529,0.7929515242576599,0.8885658979415894,0.9663366079330444,0.7790223956108093,0.9899103045463562,0.9613778591156006,0.9523346424102783,0.9794661402702332,0.973240852355957
4,-1,activation,0.5,64,64,0.8357,0.49922138671875,218058,0.07266974560485828,217728,0.0725190839694656,0.9653061032295227,0.5066079497337341,0.8585271239280701,0.8673267364501953,0.43075355887413025,0.9943946003913879,0.9603340029716492,0.8861867785453796,0.9609856009483337,0.9881070256233215
4,-1,weight_x_activation,0.1,115,13,0.9784,0.08042649536132812,231675,0.01476104207598683,231294,0.014730438931297662,0.9928571581840515,0.9885462522506714,0.9680232405662537,0.9801980257034302,0.9786150455474854,0.9719731211662292,0.9728600978851318,0.9824903011322021,0.9733059406280518,0.973240852355957
4,-1,weight_x_activation,0.2,102,26,0.9768,0.08263236694335938,228204,0.02952208415197366,227836,0.029460877862595436,0.9928571581840515,0.9859030842781067,0.9689922332763672,0.9831683039665222,0.9735234379768372,0.9719731211662292,0.9770354628562927,0.9834630489349365,0.9579055309295654,0.9712586998939514
4,-1,weight_x_activation,0.3,90,38,0.9698,0.1056873779296875,225000,0.04314766145288462,224644,0.04305820610687028,0.9897959232330322,0.9920704960823059,0.9602712988853455,0.9910891056060791,0.9317718744277954,0.9585201740264893,0.9739039540290833,0.9883268475532532,0.9425051212310791,0.9643211364746094
4,-1,weight_x_activation,0.4,77,51,0.9627,0.1250604736328125,221529,0.05790870352887145,221186,0.05778864503816794,0.9928571581840515,0.9770925045013428,0.944767415523529,0.986138641834259,0.8869653940200806,0.9641255736351013,0.9676409363746643,0.994163453578949,0.9476386308670044,0.962338924407959
4,-1,weight_x_activation,0.5,64,64,0.9516,0.154287158203125,218058,0.07266974560485828,217728,0.0725190839694656,0.9775510430335999,0.9867841601371765,0.9389534592628479,0.9930692911148071,0.7586557865142822,0.9663677215576172,0.9613778591156006,0.9854085445404053,0.9733059406280518,0.9682854413986206
4,-1,grad_x_activation,0.1,115,13,0.9784,0.08042649536132812,231675,0.01476104207598683,231294,0.014730438931297662,0.9928571581840515,0.9885462522506714,0.9680232405662537,0.9801980257034302,0.9786150455474854,0.9719731211662292,0.9728600978851318,0.9824903011322021,0.9733059406280518,0.973240852355957
4,-1,grad_x_activation,0.2,102,26,0.9765,0.0813642333984375,228204,0.02952208415197366,227836,0.029460877862595436,0.9928571581840515,0.9885462522506714,0.9641472697257996,0.9792079329490662,0.9735234379768372,0.9786995649337769,0.9665970802307129,0.9854085445404053,0.9630390405654907,0.9712586998939514
4,-1,grad_x_activation,0.3,90,38,0.9722,0.09832952880859375,225000,0.04314766145288462,224644,0.04305820610687028,0.9948979616165161,0.9797356724739075,0.9777131676673889,0.9782178401947021,0.9317718744277954,0.9831838607788086,0.9530271291732788,0.9824903011322021,0.9712525606155396,0.9682854413986206
4,-1,grad_x_activation,0.4,77,51,0.9608,0.1254668701171875,221529,0.05790870352887145,221186,0.05778864503816794,0.9918367266654968,0.9753304123878479,0.9660852551460266,0.987128734588623,0.8319755792617798,0.9775784611701965,0.9572024941444397,0.9785992503166199,0.966119110584259,0.973240852355957
4,-1,grad_x_activation,0.5,64,64,0.9326,0.220941015625,218058,0.07266974560485828,217728,0.0725190839694656,0.9948979616165161,0.9814978241920471,0.9583333134651184,0.9881188273429871,0.5631364583969116,0.9708520174026489,0.9394571781158447,0.9640077948570251,0.9763860106468201,0.9801784157752991
4,-1,ablation,0.1,115,13,0.9699,0.12340968017578124,231675,0.01476104207598683,231294,0.014730438931297662,0.9948979616165161,0.9947136640548706,0.944767415523529,0.9168316721916199,0.9898167252540588,0.9809417128562927,0.980167031288147,0.9717898964881897,0.9496920108795166,0.9752230048179626
4,-1,ablation,0.2,102,26,0.9599,0.14573125,228204,0.02952208415197366,227836,0.029460877862595436,0.9959183931350708,0.9938325881958008,0.9486433863639832,0.8425742387771606,0.9938900470733643,0.976457417011261,0.9655532240867615,0.9688715934753418,0.9404517412185669,0.9722497463226318
4,-1,ablation,0.3,90,38,0.9465,0.2000671875,225000,0.04314766145288462,224644,0.04305820610687028,0.9918367266654968,0.9947136640548706,0.9457364082336426,0.7356435656547546,0.994908332824707,0.9708520174026489,0.9780793190002441,0.9649805426597595,0.9373716711997986,0.9514370560646057
4,-1,ablation,0.4,77,51,0.868,0.49689482421875,221529,0.05790870352887145,221186,0.05778864503816794,0.9928571581840515,0.9920704960823059,0.8207364082336426,0.24257425963878632,0.9989816546440125,0.9226457476615906,0.9279749393463135,0.951361894607544,0.929158091545105,0.904856264591217
4,-1,ablation,0.5,64,64,0.8147,0.9324494140625,218058,0.07266974560485828,217728,0.0725190839694656,0.9908163547515869,0.9955947399139404,0.7858527302742004,0.0009900990407913923,0.9989816546440125,0.9226457476615906,0.8507307171821594,0.8978599309921265,0.9301847815513611,0.7789890766143799
