node,weight,activation,weight_x_activation,grad_x_activation,ablation_delta_loss,incoming_norm,outgoing_norm,class0_mean_abs_activation,class0_ablation_delta_loss,class1_mean_abs_activation,class1_ablation_delta_loss,class2_mean_abs_activation,class2_ablation_delta_loss,class3_mean_abs_activation,class3_ablation_delta_loss,class4_mean_abs_activation,class4_ablation_delta_loss,class5_mean_abs_activation,class5_ablation_delta_loss,class6_mean_abs_activation,class6_ablation_delta_loss,class7_mean_abs_activation,class7_ablation_delta_loss,class8_mean_abs_activation,class8_ablation_delta_loss,class9_mean_abs_activation,class9_ablation_delta_loss
69,0.4931408762931824,5.450033664703369,1.306219458580017,0.011423216201364994,0.00035677850246429443,1.014670491218567,0.23967181146144867,0.5130586624145508,-0.004374925047159195,6.842259407043457,0.004154752939939499,4.528842926025391,-0.019783347845077515,10.595248222351074,0.024768926203250885,2.106041669845581,-0.010837215930223465,7.643765449523926,0.0020995214581489563,1.1076408624649048,-0.0043772682547569275,8.914003372192383,0.013033635914325714,6.323935508728027,0.004069462418556213,6.07487678527832,-0.004830896854400635
70,0.4928821921348572,2.6756439208984375,0.687850296497345,0.007705093361437321,0.0006096810102462769,0.9449756741523743,0.2570784091949463,2.193641185760498,-0.0022473521530628204,1.6746575832366943,-0.0016977488994598389,7.013015270233154,0.03102407604455948,1.9673383235931396,-0.013240903615951538,1.1207876205444336,-0.003964059054851532,4.167784214019775,0.0027899667620658875,4.370855331420898,0.002766065299510956,1.1815396547317505,-0.0051596201956272125,2.705721378326416,-0.00351695716381073,0.48825204372406006,-0.0014227479696273804
71,0.588910698890686,2.2016851902008057,0.7880665063858032,0.006407617125660181,-0.0004944801330566406,0.9689273834228516,0.35793787240982056,2.3513400554656982,0.00042265281081199646,3.293442726135254,0.00712231919169426,0.4353521764278412,-0.007298968732357025,7.497886657714844,0.011893890798091888,0.14492733776569366,-0.0023370571434497833,5.724653244018555,0.0016839951276779175,0.24737274646759033,-0.0005967766046524048,0.9830803275108337,-0.008848711848258972,0.8310096859931946,-0.012737669050693512,1.20314359664917,0.00635761022567749
72,0.48158392310142517,3.501217842102051,0.8529496192932129,0.007003056816756725,0.0008009746670722961,0.9520061016082764,0.24361512064933777,0.5556485056877136,-0.0035526640713214874,3.894188165664673,-0.0008595958352088928,6.482573509216309,0.0037489309906959534,4.624290466308594,0.01195814460515976,4.951613426208496,0.012793488800525665,2.136723518371582,-0.003433018922805786,6.291811943054199,0.0019589439034461975,1.0776910781860352,-0.0035090185701847076,3.7712268829345703,0.004303604364395142,0.958491325378418,-0.014954864978790283
73,0.57904052734375,2.8067924976348877,0.9476766586303711,0.007708285935223103,0.0011807158589363098,0.993043065071106,0.33763688802719116,0.07656864076852798,-0.0010280534625053406,7.141369342803955,0.005797736346721649,6.786577224731445,0.019249342381954193,0.9538977742195129,-0.006387263536453247,1.1083803176879883,-0.005823537707328796,0.1310301125049591,-0.0006688013672828674,0.2481556236743927,-0.0006941184401512146,6.077639579772949,0.005011111497879028,1.4548875093460083,-0.01524963229894638,2.7829833030700684,0.009776607155799866
74,0.5920350551605225,4.401467800140381,1.4303711652755737,0.00802037212997675,-0.0002070590853691101,1.0785584449768066,0.3249759376049042,3.566390037536621,0.0010177940130233765,1.024085283279419,0.013429570943117142,2.926147699356079,-0.009039290249347687,5.430074691772461,-0.005548223853111267,2.815251111984253,-0.003069814294576645,8.570542335510254,0.010433070361614227,7.266838073730469,0.00042875856161117554,3.13889741897583,-0.006701469421386719,5.9889235496521,3.431737422943115e-05,4.261377811431885,-0.0033750534057617188
75,0.516555666923523,3.6152045726776123,0.8520463705062866,0.00664567481726408,-0.00017102062702178955,1.1321496963500977,0.23568414151668549,0.3555887043476105,-0.004613339900970459,2.2635161876678467,-0.0011029131710529327,5.175963401794434,-0.004168160259723663,7.447780132293701,0.007470674812793732,0.6022512912750244,-0.002553492784500122,7.285256385803223,0.012807965278625488,5.219789505004883,-0.0018597394227981567,2.6115758419036865,0.0010822974145412445,4.669857978820801,0.0037795156240463257,1.1364812850952148,-0.010548070073127747
76,0.5351990461349487,6.245237350463867,1.6563138961791992,0.011434093117713928,5.877763032913208e-05,1.0800327062606812,0.2652123272418976,2.974914789199829,-0.006375428289175034,5.108363151550293,-0.0010060444474220276,8.571409225463867,-0.005587264895439148,10.070935249328613,-0.009557247161865234,2.9875805377960205,-0.016589850187301636,6.797846794128418,0.0006542429327964783,0.927458643913269,-0.009039279073476791,10.39266586303711,0.014975734055042267,7.733071327209473,0.02153576910495758,7.058472156524658,0.010228157043457031
77,0.6359511613845825,5.397856712341309,1.8240103721618652,0.01373180840164423,0.00215303897857666,1.1968551874160767,0.3379138112068176,0.23209388554096222,-0.0010855793952941895,9.179530143737793,0.014706198126077652,5.31715202331543,-0.004618927836418152,7.720901966094971,0.01900991052389145,7.012789249420166,0.0009579919278621674,1.104109525680542,-0.01205848902463913,0.47883713245391846,-0.0015387684106826782,11.033829689025879,0.024348177015781403,3.0536880493164062,-0.017737358808517456,7.769093990325928,-0.004037678241729736
78,0.5087406039237976,2.6171751022338867,0.6733632683753967,0.007980749011039734,0.0012241005897521973,1.0059493780136108,0.25728628039360046,3.9829623699188232,-0.002835385501384735,0.5361344218254089,-0.0011756904423236847,3.4451606273651123,0.016061075031757355,2.909118890762329,-0.011008642613887787,0.9757956862449646,-0.005951106548309326,3.8248212337493896,0.0022196024656295776,1.683105707168579,-0.00251644104719162,1.8898781538009644,-0.006315212696790695,3.6832308769226074,0.004073187708854675,3.728024959564209,0.019568756222724915
79,0.5477468371391296,4.293270111083984,1.219159722328186,0.009841632097959518,0.0011388584971427917,1.0565433502197266,0.2839699685573578,2.974461793899536,-0.0035735107958316803,2.944186210632324,-0.005378801375627518,2.3272411823272705,0.0003512650728225708,1.1063529253005981,-0.014912545680999756,7.7627787590026855,-0.0018540062010288239,3.9470930099487305,-0.0032875537872314453,7.47047758102417,0.007399752736091614,0.9866666793823242,-0.005586232990026474,6.77520227432251,0.014425888657569885,6.808582782745361,0.02335035800933838
80,0.4425322711467743,4.4142374992370605,0.9354535341262817,0.006713510025292635,0.0007462799549102783,0.9241093397140503,0.21191735565662384,2.107961654663086,-0.006746429949998856,4.547966003417969,0.001221969723701477,4.29130744934082,-0.0033358782529830933,4.240959167480469,0.002652294933795929,4.64254903793335,-0.0031122714281082153,4.644774913787842,-0.00701671838760376,6.923016548156738,0.00849062204360962,1.4460567235946655,-0.00412638857960701,6.780458450317383,0.012753412127494812,4.5215373039245605,0.005384325981140137
81,0.5265001654624939,3.0399580001831055,0.9008755087852478,0.006830855272710323,-0.000330217182636261,0.9354053139686584,0.29634472727775574,2.910865545272827,-0.0008606575429439545,5.5835041999816895,0.0031460747122764587,1.2765061855316162,-0.004151821136474609,0.52871173620224,-0.012296244502067566,4.580121994018555,0.01160161942243576,4.5586628913879395,0.006567500531673431,5.095983982086182,0.002590954303741455,0.9468359351158142,-0.001940011978149414,3.7839252948760986,0.005611032247543335,0.9528642892837524,-0.013474717736244202
82,0.5062150359153748,4.047839641571045,1.0841670036315918,0.008905475027859211,0.0005709007382392883,0.9567471742630005,0.26783841848373413,7.099481582641602,0.0008945055305957794,1.366085171699524,-0.004313070327043533,5.538697242736816,0.019215039908885956,5.331225395202637,-0.006868310272693634,0.8133342862129211,-0.009163502603769302,5.00421142578125,0.007285751402378082,3.952620029449463,0.0011213943362236023,7.593478679656982,0.009630277752876282,1.5269378423690796,-0.011041410267353058,2.5597052574157715,-0.0009982436895370483
83,0.5170116424560547,3.7480812072753906,1.0169566869735718,0.010171417146921158,0.0005047768354415894,0.9851609468460083,0.27132728695869446,2.963001012802124,-0.0030789002776145935,3.7456929683685303,-0.0054588355123996735,6.589821815490723,0.012939833104610443,4.328670024871826,-0.015700586140155792,4.608148574829102,0.006248779594898224,0.4409147799015045,-0.007438361644744873,1.0016342401504517,-0.006369989365339279,3.189683198928833,-0.004460357129573822,5.937403202056885,0.02516309916973114,4.327755451202393,0.002270519733428955
84,0.5218617916107178,3.9576523303985596,1.1051392555236816,0.010799851268529892,0.0015695318579673767,0.9752851724624634,0.2792411148548126,2.8926045894622803,-0.007911071181297302,1.3989423513412476,-0.005899693816900253,7.820483684539795,0.015118367969989777,5.227977275848389,-0.0022014379501342773,2.194902181625366,-0.0033675655722618103,3.3243894577026367,-0.011661097407341003,6.644235134124756,0.009264916181564331,0.965423047542572,-0.00431365892291069,7.209117889404297,0.028501078486442566,2.0581483840942383,-0.003742903470993042
85,0.5738043785095215,3.091116428375244,0.9873769879341125,0.007172048557549715,-0.00018847733736038208,1.0307661294937134,0.3194240629673004,6.884571552276611,0.006745222955942154,0.015905184671282768,-0.0005917586386203766,0.6211922764778137,-0.006326258182525635,4.245053291320801,-0.0025964900851249695,1.2592358589172363,-0.010486729443073273,5.736666202545166,0.009535960853099823,5.069996356964111,0.00364135205745697,2.1416571140289307,-0.001065332442522049,2.426011562347412,-0.008202232420444489,3.398244857788086,0.008701562881469727
86,0.5505190491676331,3.83455228805542,1.1059401035308838,0.008377408608794212,0.0013894438743591309,1.0508185625076294,0.2884143888950348,7.050965309143066,0.005128335207700729,0.917572021484375,-0.0004629679024219513,1.1281089782714844,0.01028994470834732,2.8575146198272705,-0.015030696988105774,6.986818313598633,0.010097332298755646,4.436542987823486,0.013142764568328857,0.8776229619979858,-0.004929691553115845,7.275234699249268,0.0046309009194374084,1.606909155845642,-0.0066947489976882935,5.851868152618408,-0.000990152359008789
