seed,target_class,method,prune_ratio,kept_nodes,removed_nodes,test_accuracy,test_loss,params,param_reduction,macs_per_sample,mac_reduction,class0_accuracy,class1_accuracy,class2_accuracy,class3_accuracy,class4_accuracy,class5_accuracy,class6_accuracy,class7_accuracy,class8_accuracy,class9_accuracy
2,-1,activation,0.5,64,64,0.796,0.59612158203125,218058,0.07266974560485828,217728,0.0725190839694656,0.9755101799964905,0.287224680185318,0.6889534592628479,0.8683168292045593,0.8217922449111938,0.7421524524688721,0.7755740880966187,0.9931906461715698,0.9969199299812317,0.8780971169471741
2,-1,weight_x_activation,0.1,115,13,0.9783,0.0816730224609375,231675,0.01476104207598683,231294,0.014730438931297662,0.9887754917144775,0.9876651763916016,0.9806201457977295,0.9712871313095093,0.981670081615448,0.9719731211662292,0.980167031288147,0.9795719981193542,0.9671458005905151,0.9722497463226318
2,-1,weight_x_activation,0.2,102,26,0.976,0.0869328857421875,228204,0.02952208415197366,227836,0.029460877862595436,0.9887754917144775,0.9903083443641663,0.9515503644943237,0.9732673168182373,0.9837067127227783,0.9652466177940369,0.9770354628562927,0.981517493724823,0.9743326306343079,0.9722497463226318
2,-1,weight_x_activation,0.3,90,38,0.9704,0.1058650146484375,225000,0.04314766145288462,224644,0.04305820610687028,0.9846938848495483,0.9841409921646118,0.932170569896698,0.9811881184577942,0.9786150455474854,0.9573991298675537,0.9676409363746643,0.9883268475532532,0.978439450263977,0.9494549036026001
2,-1,weight_x_activation,0.4,77,51,0.9662,0.12063411865234375,221529,0.05790870352887145,221186,0.05778864503816794,0.9765306115150452,0.9894273281097412,0.893410861492157,0.986138641834259,0.9714867472648621,0.9596412777900696,0.9582463502883911,0.9922178983688354,0.9712525606155396,0.9613478779792786
2,-1,weight_x_activation,0.5,64,64,0.8674,0.42002333984375,218058,0.07266974560485828,217728,0.0725190839694656,0.9612244963645935,0.7303964495658875,0.4583333432674408,0.9920791983604431,0.9002036452293396,0.9013453125953674,0.9290187954902649,0.9912451505661011,0.9055441617965698,0.9405351877212524
2,-1,grad_x_activation,0.1,115,13,0.9774,0.08216884765625,231675,0.01476104207598683,231294,0.014730438931297662,0.9785714149475098,0.9876651763916016,0.981589138507843,0.9683168530464172,0.9806517362594604,0.9775784611701965,0.9739039540290833,0.9785992503166199,0.9733059406280518,0.9722497463226318
2,-1,grad_x_activation,0.2,102,26,0.9761,0.0869788330078125,228204,0.02952208415197366,227836,0.029460877862595436,0.9785714149475098,0.9903083443641663,0.9767441749572754,0.9683168530464172,0.9602851271629333,0.9674887657165527,0.9770354628562927,0.981517493724823,0.9815195202827454,0.9762140512466431
2,-1,grad_x_activation,0.3,90,38,0.9692,0.11321761474609375,225000,0.04314766145288462,224644,0.04305820610687028,0.9438775777816772,0.9814978241920471,0.9699612259864807,0.9643564224243164,0.9623218178749084,0.9551569223403931,0.968684732913971,0.9912451505661011,0.9887063503265381,0.962338924407959
2,-1,grad_x_activation,0.4,77,51,0.9555,0.15326212158203126,221529,0.05790870352887145,221186,0.05778864503816794,0.9714285731315613,0.9779735803604126,0.875,0.9831683039665222,0.9663951396942139,0.9338564872741699,0.9164927005767822,0.9873540997505188,0.9835729002952576,0.9554013609886169
2,-1,grad_x_activation,0.5,64,64,0.8744,0.44914404296875,218058,0.07266974560485828,217728,0.0725190839694656,0.9112244844436646,0.8704845905303955,0.4922480583190918,0.9801980257034302,0.9704684615135193,0.9383407831192017,0.6638830900192261,0.9961089491844177,0.9609856009483337,0.9702675938606262
2,-1,ablation,0.1,115,13,0.9699,0.1135344482421875,231675,0.01476104207598683,231294,0.014730438931297662,0.9836734533309937,0.9806167483329773,0.9864341020584106,0.9801980257034302,0.9653767943382263,0.908071756362915,0.9645093679428101,0.975680947303772,0.9630390405654907,0.9821605682373047
2,-1,ablation,0.2,102,26,0.9642,0.13166595458984376,228204,0.02952208415197366,227836,0.029460877862595436,0.9887754917144775,0.9806167483329773,0.9844961166381836,0.987128734588623,0.9572301506996155,0.8699551820755005,0.9697285890579224,0.9591439962387085,0.9466118812561035,0.9851337671279907
2,-1,ablation,0.3,90,38,0.9511,0.1688760009765625,225000,0.04314766145288462,224644,0.04305820610687028,0.9897959232330322,0.9700440764427185,0.9864341020584106,0.9752475023269653,0.951120138168335,0.7892376780509949,0.9592902064323425,0.9406614899635315,0.9404517412185669,0.9881070256233215
2,-1,ablation,0.4,77,51,0.9229,0.2535294921875,221529,0.05790870352887145,221186,0.05778864503816794,0.9571428298950195,0.8343612551689148,0.9893410801887512,0.9603960514068604,0.9633401036262512,0.7309417128562927,0.9561586380004883,0.8784046769142151,0.9620122909545898,0.9900891780853271
2,-1,ablation,0.5,64,64,0.9081,0.2950697265625,218058,0.07266974560485828,217728,0.0725190839694656,0.9275510311126709,0.9383260011672974,0.9922480583190918,0.9564356207847595,0.9490835070610046,0.6603139042854309,0.9561586380004883,0.7626459002494812,0.9199178814888,0.9910802841186523
