node,weight,activation,weight_x_activation,grad_x_activation,ablation_delta_loss,incoming_norm,outgoing_norm,class0_mean_abs_activation,class0_ablation_delta_loss,class1_mean_abs_activation,class1_ablation_delta_loss,class2_mean_abs_activation,class2_ablation_delta_loss,class3_mean_abs_activation,class3_ablation_delta_loss,class4_mean_abs_activation,class4_ablation_delta_loss,class5_mean_abs_activation,class5_ablation_delta_loss,class6_mean_abs_activation,class6_ablation_delta_loss,class7_mean_abs_activation,class7_ablation_delta_loss,class8_mean_abs_activation,class8_ablation_delta_loss,class9_mean_abs_activation,class9_ablation_delta_loss
0,0.5513956546783447,4.681901454925537,1.3808355331420898,0.010372416116297245,0.0018542110919952393,1.0308774709701538,0.29493048787117004,1.9122141599655151,0.0015659630298614502,4.718944549560547,-0.0024598129093647003,7.4670090675354,0.0009276419878005981,7.758389949798584,0.01661771535873413,4.033145427703857,-0.009915657341480255,0.7957759499549866,-0.013487912714481354,2.056448459625244,0.001796633005142212,7.814737796783447,0.027542218565940857,4.630366802215576,-0.004049375653266907,5.063889980316162,-0.00238916277885437
1,0.5373159646987915,5.064230918884277,1.3690683841705322,0.012771310284733772,0.0016638189554214478,1.0679423809051514,0.27034083008766174,1.4992456436157227,-0.004474028944969177,10.764467239379883,0.01113191619515419,8.622653007507324,0.017303764820098877,3.636233329772949,-0.018218107521533966,5.244056701660156,0.00957893580198288,1.9971915483474731,-0.009077534079551697,4.643364906311035,-0.0002762898802757263,2.558431386947632,-0.0069407448172569275,7.677213191986084,0.02633342146873474,2.681884288787842,-0.012552648782730103
2,0.31569385528564453,0.0,0.0,0.0,0.0,0.6189969778060913,0.1610066145658493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5471847057342529,5.099658489227295,1.441945195198059,0.01240486465394497,0.0010055378079414368,1.0589128732681274,0.2827532887458801,2.219400405883789,-0.005765032023191452,6.026141166687012,0.005539577454328537,2.3282601833343506,-0.015175171196460724,7.490745544433594,0.02238023281097412,7.902397155761719,0.019321419298648834,8.173746109008789,0.005185388028621674,5.916543483734131,0.009548842906951904,2.6489596366882324,-0.0030078813433647156,3.390195608139038,-0.020264551043510437,5.52020788192749,-0.005816370248794556
4,0.5200604796409607,2.7866148948669434,0.7542086243629456,0.007432315032929182,-0.0006718859076499939,0.9992938041687012,0.2706540524959564,3.022883653640747,-0.00011851638555526733,3.1835947036743164,0.0022191479802131653,6.696396827697754,0.017525359988212585,5.377828598022461,0.0009667947888374329,0.4599672853946686,0.00016843527555465698,5.192274570465088,0.007192522287368774,1.8810275793075562,-0.003001619130373001,0.9365990161895752,-0.006329149007797241,1.2178951501846313,-0.017478659749031067,0.244432270526886,-0.007036656141281128
5,0.6752309203147888,2.318639039993286,0.8501514792442322,0.00739628728479147,0.00024894624948501587,1.2434875965118408,0.3666597008705139,0.16389383375644684,0.0004468373954296112,5.562066555023193,0.00596783310174942,3.8666701316833496,0.011207833886146545,1.557782769203186,-0.007403239607810974,2.3084115982055664,-0.008124325424432755,0.3837156891822815,-5.829334259033203e-05,5.276379108428955,0.004073575139045715,1.9069346189498901,0.010863490402698517,0.6193928718566895,-0.013962723314762115,0.6314437985420227,-0.00283832848072052
6,0.48335540294647217,5.756350517272949,1.3645848035812378,0.008559227921068668,0.0006281062960624695,0.9855527281761169,0.23705728352069855,10.800472259521484,0.006737116724252701,3.381319284439087,-0.0027655325829982758,3.598489761352539,-0.0011324360966682434,0.8311952352523804,-0.011076688766479492,10.00873851776123,0.004519246518611908,1.7917989492416382,-0.011842310428619385,6.716576099395752,0.004619710147380829,7.993438243865967,0.013534851372241974,4.097250461578369,-0.002747148275375366,8.083465576171875,0.00421537458896637
7,0.5274860858917236,5.837830543518066,1.6559215784072876,0.014118300750851631,0.0015521571040153503,0.9809203147888184,0.28365358710289,4.387215614318848,-0.008471786975860596,1.4591405391693115,-0.00586417131125927,10.18259048461914,0.029513224959373474,10.894096374511719,0.02339930832386017,5.094566822052002,-0.0042734816670417786,5.267014980316162,-0.0020736530423164368,2.2294859886169434,-0.0055230408906936646,5.853468894958496,-0.014623366296291351,6.09217643737793,-0.012646861374378204,7.6924591064453125,0.01808243989944458
8,0.3185504972934723,0.0,0.0,0.0,0.0,0.6266404986381531,0.1619340181350708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.4356215298175812,2.722646474838257,0.6224415302276611,0.004544173367321491,-0.000507161021232605,0.83006352186203,0.2286163717508316,5.9104509353637695,0.004584655165672302,0.5293117165565491,-0.0012274235486984253,2.88155460357666,0.002420365810394287,3.401500940322876,0.002036966383457184,3.4718995094299316,0.006657302379608154,2.8046364784240723,0.0025115832686424255,0.6550759673118591,-0.006549626588821411,2.1746480464935303,-0.0006256029009819031,3.4631919860839844,-0.006633177399635315,2.4597790241241455,-0.007122024893760681
